passengerId1,passengerId2,flightCount
10850,12250,3
10927,10983,3
10944,10977,3
10983,11355,3
11010,11070,3
11017,11047,3
11022,11073,3
11027,11393,3
11049,11050,3
11061,12137,3
11073,11331,3
11074,11332,3
11101,11495,3
11193,12113,3
11206,11536,3
11239,11253,3
11262,11422,3
11290,15146,3
11296,11304,3
11369,12619,3
11388,12417,3
11412,11742,3
11422,12298,3
11530,13656,3
11554,12078,3
11571,12061,3
11652,11660,3
11676,12298,3
11706,11716,3
11728,11734,3
11812,12600,3
11842,11869,3
11853,11869,3
11926,11938,3
12021,12094,3
12022,12506,3
12027,12065,3
12083,12440,3
12089,13008,3
12112,12158,3
12146,12164,3
12176,12178,3
12302,12352,3
12463,12483,3
12537,12595,3
12630,12689,3
12710,12799,3
12727,12738,3
12738,12742,3
12741,12783,3
12833,12866,3
12859,12883,3
12868,12898,3
12916,12937,3
12956,12963,3
13008,13416,3
13037,13047,3
13124,13195,3
13130,13134,3
13160,15146,3
13160,15160,3
13406,13472,3
13416,13477,3
13419,13438,3
13549,13597,3
13551,13579,3
13565,14288,3
13604,13653,3
13639,13681,3
13640,13681,3
13918,13973,3
13919,13959,3
13932,13952,3
14039,14094,3
14067,14092,3
14125,14168,3
14364,14373,3
14505,14537,3
14509,14545,3
14509,14573,3
14512,14533,3
14516,14593,3
14523,14545,3
14539,14595,3
14542,14544,3
14544,14560,3
14544,14584,3
14547,14554,3
14611,14651,3
14720,14765,3
14720,14795,3
14726,14795,3
14733,14744,3
14735,14792,3
14757,14797,3
14793,14797,3
15110,15163,3
15110,15168,3
15115,15174,3
15121,15140,3
15124,15186,3
15148,15196,3
15154,15170,3
15317,15341,3
15343,15357,3
15348,15364,3
12,69,3
19,327,3
28,3627,3
47,118,3
49,425,3
53,6726,3
58,1273,3
75,3902,3
75,5021,3
78,7168,3
79,9688,3
80,9369,3
86,3041,3
92,391,3
98,1117,3
102,9034,3
105,5198,3
109,3528,3
117,3905,3
134,2318,3
134,2369,3
135,1112,3
141,920,3
143,2099,3
165,7663,3
169,3225,3
175,2369,3
187,2062,3
204,208,3
207,2387,3
211,3339,3
215,264,3
221,3414,3
222,4070,3
223,283,3
226,3112,3
229,641,3
239,4747,3
243,610,3
244,1053,3
244,3477,3
245,282,3
253,8190,3
256,7899,3
270,13830,3
271,5741,3
273,293,3
281,4319,3
281,9042,3
289,12159,3
290,2199,3
292,602,3
309,724,3
311,5731,3
313,706,3
313,726,3
316,1126,3
316,8729,3
318,4616,3
320,356,3
333,606,3
335,4634,3
345,10165,3
347,4175,3
348,375,3
352,4627,3
364,3463,3
365,1027,3
366,3414,3
369,10154,3
370,1143,3
371,11007,3
375,1097,3
375,11962,3
378,6326,3
380,4811,3
385,2093,3
391,11432,3
392,2488,3
392,10776,3
393,12581,3
394,6908,3
395,6132,3
398,1674,3
401,414,3
407,5429,3
411,1472,3
424,1651,3
429,1654,3
434,3154,3
435,459,3
446,5416,3
446,5490,3
446,12669,3
447,1651,3
449,1646,3
467,1888,3
478,979,3
478,4359,3
479,4293,3
484,10704,3
486,8590,3
494,3975,3
497,2248,3
497,10744,3
505,5289,3
516,1715,3
522,585,3
536,557,3
551,3147,3
570,748,3
570,8025,3
574,843,3
577,2723,3
580,13770,3
582,11834,3
584,5051,3
586,13119,3
586,13258,3
595,1191,3
595,8810,3
613,12570,3
620,10701,3
620,10778,3
627,3472,3
629,1126,3
638,695,3
640,7447,3
643,4737,3
645,3186,3
648,1923,3
650,692,3
670,1502,3
680,866,3
682,6438,3
687,968,3
687,7961,3
690,763,3
693,695,3
703,1073,3
705,1029,3
712,4637,3
712,13364,3
713,717,3
721,1095,3
728,9760,3
736,753,3
741,1032,3
744,788,3
744,1766,3
747,1073,3
749,889,3
755,3119,3
756,769,3
760,2233,3
760,7636,3
763,11370,3
771,2334,3
772,1002,3
778,13244,3
779,9987,3
781,1023,3
781,1053,3
800,4333,3
812,827,3
819,3712,3
821,6089,3
824,860,3
825,834,3
826,841,3
826,865,3
831,848,3
833,6630,3
835,836,3
835,2660,3
839,7579,3
845,870,3
848,897,3
851,1925,3
857,7910,3
874,879,3
875,1026,3
878,5331,3
889,3468,3
899,3281,3
905,5100,3
911,1332,3
915,5421,3
917,2910,3
923,3536,3
928,5466,3
928,6061,3
932,8533,3
935,2527,3
936,8618,3
937,2825,3
946,4996,3
951,2929,3
972,3603,3
974,6864,3
978,3631,3
988,3698,3
993,2254,3
993,6858,3
998,2975,3
999,3315,3
1001,3451,3
1005,9761,3
1008,3233,3
1013,6077,3
1016,5647,3
1021,9862,3
1033,7579,3
1037,1693,3
1041,1058,3
1046,1338,3
1055,4296,3
1063,3766,3
1067,9063,3
1075,3442,3
1080,1085,3
1081,3657,3
1082,4398,3
1084,1849,3
1089,11744,3
1102,5278,3
1103,5278,3
1107,1474,3
1108,5450,3
1109,4051,3
1121,4893,3
1122,1183,3
1134,9017,3
1135,3627,3
1142,3032,3
1143,7868,3
1146,4779,3
1151,6940,3
1155,8821,3
1155,9240,3
1158,4384,3
1162,7502,3
1190,9366,3
1216,1225,3
1223,7508,3
1228,3941,3
1228,4991,3
1241,5787,3
1242,10023,3
1246,2702,3
1246,2970,3
1251,4682,3
1252,2422,3
1252,3470,3
1253,12157,3
1257,1823,3
1272,5927,3
1289,1654,3
1309,1366,3
1309,5132,3
1309,11007,3
1314,5438,3
1322,4060,3
1325,2973,3
1326,5448,3
1342,5376,3
1342,8584,3
1356,5054,3
1368,4563,3
1376,11524,3
1378,6558,3
1381,8471,3
1383,5479,3
1386,3718,3
1392,3713,3
1393,2323,3
1398,2222,3
1423,5238,3
1428,5764,3
1428,8548,3
1429,7127,3
1429,10257,3
1430,2723,3
1431,7801,3
1432,7082,3
1434,2856,3
1445,1834,3
1461,10359,3
1473,7390,3
1482,12246,3
1505,10697,3
1528,3174,3
1531,4483,3
1532,9942,3
1532,12043,3
1543,1588,3
1544,4171,3
1555,6652,3
1561,11807,3
1562,7737,3
1592,2775,3
1592,5455,3
1595,3981,3
1595,7253,3
1602,2870,3
1624,1928,3
1635,6773,3
1638,5164,3
1639,3958,3
1651,11530,3
1659,4650,3
1673,7352,3
1677,5370,3
1684,5653,3
1684,7502,3
1701,3255,3
1701,4194,3
1701,9119,3
1712,7692,3
1714,7811,3
1740,10264,3
1746,3955,3
1753,6033,3
1772,10340,3
1788,5132,3
1800,7403,3
1800,8237,3
1801,9522,3
1812,5803,3
1818,10000,3
1821,1853,3
1824,7848,3
1826,4295,3
1829,2743,3
1849,10772,3
1850,12373,3
1892,7797,3
1898,13251,3
1901,1910,3
1901,1913,3
1903,7571,3
1904,6100,3
1906,1991,3
1906,3233,3
1927,1974,3
1930,1997,3
1932,1992,3
1934,1965,3
1935,1946,3
1938,4981,3
1939,1999,3
1950,1985,3
1950,3330,3
1964,1993,3
1966,1999,3
1966,11010,3
1971,1979,3
1971,3614,3
1975,5166,3
1976,3295,3
1982,3535,3
2024,10767,3
2088,4416,3
2105,2193,3
2108,2161,3
2131,4678,3
2143,2162,3
2143,2194,3
2146,10658,3
2159,3102,3
2160,3393,3
2190,3345,3
2191,2705,3
2196,11478,3
2197,12604,3
2201,2229,3
2201,2240,3
2203,6222,3
2205,2210,3
2205,2228,3
2213,2285,3
2214,10326,3
2219,2280,3
2222,2965,3
2229,4874,3
2231,2258,3
2231,6655,3
2234,2258,3
2237,2244,3
2248,7209,3
2256,3752,3
2257,7949,3
2262,3545,3
2262,7064,3
2263,2276,3
2275,2286,3
2278,3582,3
2278,4407,3
2280,2969,3
2293,2296,3
2303,3894,3
2306,3661,3
2310,11633,3
2310,11649,3
2320,2664,3
2336,9631,3
2342,3028,3
2358,6978,3
2377,4071,3
2383,14092,3
2392,9714,3
2407,2660,3
2407,3554,3
2408,2442,3
2410,4792,3
2411,8579,3
2412,8373,3
2428,3659,3
2432,8180,3
2433,2493,3
2437,6165,3
2441,3547,3
2442,4034,3
2444,2479,3
2446,8843,3
2450,2492,3
2454,2485,3
2454,3624,3
2462,10196,3
2472,8777,3
2478,2963,3
2488,7393,3
2509,5042,3
2515,2886,3
2518,9058,3
2527,2576,3
2528,3967,3
2536,13365,3
2552,2565,3
2560,2775,3
2570,4407,3
2571,4339,3
2574,2592,3
2575,10630,3
2589,5461,3
2597,5459,3
2597,10267,3
2612,7403,3
2620,3453,3
2620,7110,3
2621,4487,3
2627,2637,3
2651,4497,3
2651,7636,3
2653,3889,3
2656,2679,3
2659,2668,3
2675,3964,3
2675,4977,3
2692,7603,3
2712,2731,3
2726,2746,3
2728,4609,3
2728,9598,3
2731,2732,3
2747,2770,3
2747,4473,3
2750,5800,3
2754,8905,3
2766,11840,3
2775,4641,3
2776,8093,3
2786,6777,3
2793,4915,3
2801,5399,3
2802,6067,3
2803,3892,3
2831,4469,3
2851,11474,3
2872,3638,3
2875,7748,3
2886,2993,3
2906,11073,3
2911,4032,3
2939,2972,3
2942,5950,3
2945,6655,3
2947,4486,3
2964,5201,3
2965,5809,3
2969,6065,3
2973,8461,3
2973,9030,3
2991,7542,3
2992,7638,3
3002,8926,3
3002,10762,3
3015,3039,3
3017,3042,3
3028,3875,3
3028,10726,3
3036,11579,3
3065,6865,3
3067,6976,3
3090,8509,3
3097,3465,3
3104,4496,3
3114,6442,3
3119,7643,3
3128,11123,3
3131,3150,3
3144,11107,3
3147,4424,3
3153,7837,3
3169,7820,3
3173,4203,3
3173,6465,3
3175,5177,3
3180,10024,3
3208,5420,3
3218,5113,3
3230,4400,3
3234,3263,3
3242,6516,3
3242,8708,3
3243,11006,3
3269,8793,3
3279,3380,3
3286,10313,3
3292,5579,3
3298,5328,3
3307,3330,3
3309,7657,3
3309,11018,3
3309,11353,3
3330,10382,3
3332,13046,3
3339,3340,3
3360,4317,3
3364,5430,3
3367,3384,3
3367,9683,3
3409,7381,3
3414,4193,3
3426,5197,3
3442,3642,3
3442,6960,3
3442,7484,3
3443,8497,3
3472,6975,3
3482,4400,3
3492,7187,3
3492,8752,3
3495,5120,3
3513,12841,3
3517,3528,3
3519,3998,3
3522,5071,3
3536,4165,3
3549,9033,3
3551,10967,3
3586,4326,3
3588,6741,3
3589,7747,3
3602,3653,3
3609,4283,3
3611,10806,3
3622,7242,3
3624,13549,3
3632,7995,3
3636,3700,3
3637,7663,3
3648,6010,3
3649,3694,3
3658,6409,3
3663,8348,3
3664,3680,3
3688,6121,3
3702,7902,3
3716,3757,3
3718,8558,3
3718,8810,3
3743,4171,3
3752,7499,3
3758,7301,3
3770,6150,3
3779,6251,3
3800,6222,3
3805,4506,3
3805,12438,3
3809,4540,3
3815,3828,3
3815,5010,3
3821,4966,3
3829,8262,3
3837,4540,3
3837,4872,3
3839,8289,3
3846,4563,3
3847,4434,3
3847,8358,3
3855,7082,3
3859,5943,3
3859,13897,3
3863,9145,3
3880,10576,3
3883,4247,3
3894,8729,3
3901,8149,3
3901,14042,3
3921,9954,3
3937,5008,3
3937,9363,3
3938,10592,3
3943,4809,3
3947,8371,3
3950,7770,3
3958,5941,3
3960,6460,3
3963,5009,3
3992,5147,3
4004,4006,3
4004,4096,3
4009,5446,3
4011,5446,3
4016,5661,3
4019,9617,3
4026,4093,3
4028,4093,3
4029,9664,3
4034,10710,3
4034,12881,3
4035,6813,3
4053,4387,3
4056,10597,3
4069,4332,3
4070,11833,3
4078,4309,3
4078,4316,3
4090,4097,3
4102,7159,3
4112,8821,3
4113,4722,3
4124,6777,3
4131,4330,3
4137,5594,3
4147,8609,3
4165,9940,3
4166,5201,3
4179,4181,3
4190,6326,3
4191,5564,3
4199,6777,3
4202,4254,3
4217,4408,3
4237,4291,3
4243,4319,3
4253,4294,3
4255,4552,3
4288,5313,3
4314,4347,3
4314,4366,3
4316,5495,3
4317,4334,3
4318,4340,3
4327,4342,3
4327,4393,3
4334,4368,3
4335,10130,3
4338,4363,3
4343,4378,3
4348,4369,3
4382,12811,3
4395,11063,3
4399,10858,3
4417,4491,3
4423,4473,3
4430,10017,3
4440,7597,3
4448,4493,3
4453,4482,3
4458,6613,3
4463,8131,3
4463,13886,3
4492,5212,3
4497,7872,3
4502,11166,3
4514,5873,3
4533,7017,3
4536,4584,3
4537,4548,3
4541,8810,3
4546,9920,3
4563,5094,3
4565,10403,3
4566,10154,3
4586,9309,3
4601,8234,3
4611,13540,3
4613,8557,3
4613,9068,3
4616,11347,3
4621,5096,3
4626,4641,3
4647,4692,3
4649,8327,3
4671,4689,3
4675,4685,3
4711,5547,3
4717,10562,3
4719,7506,3
4721,11418,3
4724,12530,3
4732,7962,3
4740,11651,3
4745,8801,3
4761,4791,3
4770,9897,3
4772,9809,3
4786,5232,3
4852,5120,3
4853,5678,3
4854,8529,3
4872,9790,3
4883,5307,3
4899,11767,3
4914,4992,3
4917,4957,3
4930,4999,3
4938,8778,3
4955,11957,3
4965,6413,3
4967,6367,3
4970,11266,3
5010,5050,3
5012,9862,3
5021,9653,3
5023,8801,3
5037,7470,3
5037,9792,3
5058,7636,3
5067,8463,3
5081,10616,3
5138,8350,3
5167,11072,3
5185,6052,3
5204,10661,3
5217,5298,3
5220,5644,3
5232,6769,3
5260,7021,3
5260,10219,3
5295,7123,3
5314,8642,3
5330,8884,3
5359,5361,3
5372,5376,3
5372,5383,3
5387,8003,3
5416,8579,3
5423,13522,3
5439,6036,3
5448,6223,3
5459,8010,3
5483,13950,3
5487,8763,3
5509,5596,3
5516,10653,3
5518,5567,3
5522,5611,3
5522,6142,3
5538,9766,3
5545,8180,3
5552,5590,3
5561,5586,3
5571,9336,3
5583,5696,3
5585,8091,3
5587,9557,3
5612,8287,3
5643,5663,3
5660,5700,3
5661,5663,3
5662,7765,3
5662,9069,3
5695,9010,3
5702,5784,3
5705,5714,3
5707,5764,3
5707,5946,3
5708,5952,3
5709,5711,3
5713,5785,3
5721,5771,3
5726,5959,3
5728,8326,3
5730,12113,3
5741,6953,3
5743,5762,3
5745,5799,3
5754,5779,3
5757,9247,3
5767,5794,3
5769,10762,3
5777,8089,3
5777,9871,3
5787,11514,3
5799,8078,3
5805,6590,3
5815,7093,3
5832,5862,3
5850,8280,3
5855,8424,3
5867,8135,3
5873,10758,3
5906,5910,3
5909,5935,3
5910,5933,3
5910,6446,3
5910,6758,3
5910,6876,3
5916,5965,3
5936,5985,3
5943,5973,3
5959,7903,3
5963,8585,3
5966,7417,3
5970,6524,3
5971,5972,3
5995,8097,3
6005,6062,3
6008,6038,3
6014,6086,3
6017,6058,3
6021,6737,3
6030,6588,3
6031,6069,3
6035,6080,3
6036,6042,3
6036,8837,3
6036,12228,3
6037,6046,3
6040,6041,3
6042,6045,3
6045,13275,3
6052,8190,3
6060,10433,3
6061,7505,3
6080,7180,3
6080,12070,3
6086,8980,3
6093,7508,3
6107,8174,3
6112,8387,3
6142,6857,3
6146,10043,3
6153,6328,3
6181,7504,3
6187,9858,3
6255,7996,3
6256,11062,3
6268,6295,3
6274,7147,3
6286,6471,3
6286,9493,3
6294,11847,3
6322,9083,3
6335,12119,3
6336,9980,3
6381,6394,3
6382,8497,3
6385,8609,3
6412,6465,3
6432,10365,3
6436,6474,3
6442,9196,3
6445,9711,3
6474,8036,3
6509,7091,3
6512,9382,3
6524,8724,3
6571,8019,3
6576,8317,3
6583,9095,3
6597,9992,3
6618,7204,3
6622,11896,3
6648,7506,3
6652,11355,3
6658,11472,3
6695,13232,3
6723,6735,3
6730,6886,3
6732,6751,3
6745,8089,3
6747,8233,3
6752,6787,3
6752,6793,3
6781,6788,3
6805,10513,3
6805,13605,3
6810,7679,3
6819,11886,3
6827,7187,3
6827,10267,3
6836,11243,3
6860,9620,3
6874,12159,3
6887,8025,3
6890,8904,3
6903,11871,3
6909,9051,3
6939,9351,3
6960,6975,3
6963,7112,3
6974,7433,3
6977,7581,3
6987,7502,3
7008,12582,3
7017,7035,3
7028,7073,3
7039,10377,3
7055,8287,3
7060,13163,3
7062,11323,3
7075,7090,3
7089,11361,3
7090,9932,3
7090,11038,3
7110,7562,3
7153,7175,3
7153,8403,3
7162,11166,3
7189,7735,3
7218,7246,3
7273,11759,3
7280,12041,3
7327,12389,3
7347,13277,3
7361,7800,3
7373,10536,3
7406,9042,3
7429,8994,3
7463,10937,3
7506,9753,3
7507,11906,3
7522,7536,3
7533,7574,3
7538,7603,3
7543,7594,3
7565,10757,3
7593,12061,3
7609,7658,3
7611,13393,3
7635,13204,3
7643,9287,3
7670,11192,3
7674,11536,3
7684,14094,3
7706,7779,3
7711,7837,3
7721,7855,3
7722,7760,3
7725,13618,3
7740,7864,3
7772,8684,3
7779,8386,3
7817,7869,3
7818,7839,3
7820,8068,3
7825,9476,3
7839,7880,3
7870,8261,3
7883,7886,3
7898,10786,3
7948,8127,3
7949,9846,3
7951,10862,3
7986,9889,3
8006,10697,3
8014,9340,3
8057,13270,3
8084,12458,3
8113,9992,3
8132,11946,3
8212,8273,3
8223,8382,3
8224,8967,3
8234,11207,3
8251,9028,3
8254,8273,3
8270,10008,3
8290,10576,3
8297,10850,3
8299,8679,3
8327,12038,3
8330,8917,3
8355,12657,3
8383,10454,3
8400,9877,3
8536,8868,3
8539,11588,3
8551,10267,3
8578,8595,3
8579,13597,3
8585,9742,3
8590,12938,3
8714,8715,3
8714,9258,3
8736,9942,3
8752,10149,3
8827,9386,3
8841,11667,3
8904,8930,3
8922,10857,3
8945,8955,3
8961,9821,3
8962,8995,3
8981,11017,3
9003,9011,3
9003,9092,3
9050,9713,3
9053,9427,3
9090,9092,3
9098,10299,3
9156,10681,3
9184,10244,3
9206,11610,3
9208,9227,3
9212,9299,3
9238,9250,3
9242,9500,3
9252,11559,3
9266,9279,3
9309,9351,3
9315,11292,3
9346,9904,3
9376,10536,3
9393,10644,3
9400,10002,3
9401,9425,3
9426,13432,3
9439,10927,3
9439,11025,3
9460,10502,3
9478,13594,3
9489,11262,3
9489,11364,3
9508,12535,3
9512,12061,3
9522,10819,3
9562,9592,3
9605,9648,3
9610,12600,3
9648,9674,3
9651,9654,3
9660,9692,3
9665,12617,3
9676,12072,3
9700,10795,3
9703,12508,3
9715,9768,3
9726,9796,3
9749,11559,3
9765,9778,3
9802,9898,3
9829,11207,3
9865,10046,3
9912,9967,3
9922,10584,3
9925,9951,3
9980,13365,3
10009,10060,3
10009,10073,3
10069,12598,3
10125,10166,3
10179,11797,3
10190,10512,3
10196,10200,3
10229,13682,3
10306,10797,3
10356,10393,3
10410,10469,3
10410,10472,3
10425,10462,3
10426,10451,3
10427,10489,3
10447,12298,3
10453,10469,3
10458,13203,3
10472,10476,3
10473,10494,3
10492,10499,3
10515,10536,3
10530,11327,3
10612,10671,3
10667,11326,3
10746,11148,3
10802,11910,3
10871,10890,3
11011,11061,3
11022,11050,3
11034,11070,3
11126,11272,3
11198,13614,3
11225,11253,3
11225,11398,3
11242,11277,3
11251,11642,3
11412,11720,3
11422,11452,3
11438,11811,3
11456,11782,3
11530,11541,3
11535,12173,3
11613,12841,3
11620,11650,3
11676,11694,3
11783,12173,3
11818,11877,3
11858,12549,3
12003,12540,3
12133,12180,3
12189,12389,3
12197,12354,3
12297,12396,3
12435,12436,3
12476,13414,3
12628,12667,3
12667,13407,3
12741,12778,3
12757,12763,3
12904,12917,3
12945,12993,3
13124,13130,3
13160,15167,3
13405,13471,3
13477,13482,3
13515,13532,3
13617,13672,3
13629,13666,3
13639,13670,3
13829,13838,3
13927,13978,3
13946,13960,3
14008,14090,3
14014,14048,3
14018,14057,3
14067,14091,3
14503,14559,3
14531,14590,3
14548,14599,3
14563,14591,3
14601,14690,3
14622,14632,3
14720,14756,3
14751,14767,3
14752,14765,3
14752,14768,3
15140,15178,3
15144,15157,3
15153,15185,3
15327,15396,3
15335,15381,3
15345,15376,3
6,277,3
16,9946,3
18,8650,3
21,2628,3
23,10862,3
47,1746,3
57,1438,3
68,2832,3
73,6507,3
78,5693,3
82,6293,3
83,11062,3
84,3900,3
92,3255,3
92,5289,3
95,2303,3
117,6802,3
126,1027,3
139,1266,3
142,7634,3
154,8003,3
157,4054,3
165,2910,3
170,1028,3
174,1823,3
177,2072,3
190,2332,3
190,3609,3
205,208,3
219,7711,3
222,11366,3
223,7858,3
223,8113,3
226,280,3
229,3682,3
230,293,3
235,2088,3
247,701,3
253,2758,3
253,7259,3
255,659,3
266,607,3
271,5096,3
278,634,3
281,5668,3
281,9098,3
286,368,3
288,3005,3
288,3225,3
289,1095,3
290,755,3
292,3174,3
293,440,3
298,4164,3
310,400,3
312,1733,3
316,4779,3
325,1100,3
325,1338,3
328,447,3
332,2945,3
337,356,3
337,1052,3
343,9104,3
344,7627,3
348,1097,3
348,6749,3
351,6002,3
352,1128,3
363,8345,3
366,4827,3
366,11095,3
368,7453,3
378,706,3
379,3178,3
381,5126,3
382,737,3
382,759,3
383,1933,3
383,3560,3
383,4742,3
386,8698,3
390,1050,3
395,8761,3
398,3286,3
398,6084,3
409,2672,3
412,8385,3
418,4774,3
423,3932,3
423,5377,3
435,476,3
441,6060,3
443,4258,3
450,1266,3
456,5021,3
456,5161,3
457,6132,3
459,12977,3
465,1653,3
468,488,3
478,5560,3
479,7162,3
481,1030,3
481,5377,3
486,2544,3
489,627,3
494,2422,3
500,8036,3
508,525,3
509,10107,3
510,2626,3
517,7395,3
521,6819,3
523,967,3
532,7661,3
537,1488,3
548,3349,3
553,6809,3
560,4313,3
565,5982,3
576,1169,3
601,4796,3
602,3154,3
603,751,3
603,5479,3
603,8263,3
605,1624,3
613,908,3
613,2879,3
614,5962,3
615,11590,3
615,13438,3
618,674,3
618,1890,3
621,632,3
625,1329,3
633,8511,3
640,7697,3
640,10060,3
650,1293,3
662,830,3
662,10322,3
674,675,3
682,11844,3
683,3565,3
684,2697,3
696,3415,3
707,1029,3
708,7537,3
714,794,3
715,753,3
716,6021,3
718,744,3
719,1013,3
722,782,3
728,6810,3
738,748,3
741,1142,3
746,1007,3
748,986,3
759,2601,3
760,3188,3
760,5746,3
760,10645,3
761,3529,3
765,779,3
772,3151,3
774,1029,3
779,12073,3
782,1020,3
791,1038,3
802,859,3
810,832,3
814,5435,3
816,4955,3
822,5841,3
822,8213,3
824,886,3
838,839,3
841,11548,3
853,8635,3
854,8284,3
859,13643,3
860,3743,3
863,7591,3
864,13121,3
867,5362,3
870,876,3
870,4335,3
874,13571,3
891,9030,3
901,8093,3
905,2758,3
906,7796,3
907,933,3
908,3237,3
910,1033,3
910,1734,3
910,4199,3
910,4344,3
917,1052,3
917,10150,3
919,1816,3
927,1112,3
932,1041,3
940,4322,3
944,974,3
946,8920,3
947,1849,3
952,2938,3
960,5549,3
961,2867,3
966,2143,3
970,11007,3
972,2534,3
974,5843,3
974,12840,3
977,8316,3
978,3610,3
982,2012,3
989,1363,3
989,2869,3
1001,3463,3
1005,6040,3
1012,3472,3
1012,9701,3
1016,8483,3
1018,1020,3
1027,2062,3
1029,3544,3
1032,1088,3
1036,1226,3
1037,4440,3
1038,11823,3
1046,1819,3
1048,1052,3
1050,6259,3
1055,1095,3
1055,7773,3
1057,5513,3
1064,12080,3
1078,5253,3
1081,8396,3
1089,5973,3
1097,8017,3
1100,2688,3
1101,12787,3
1122,2559,3
1128,4058,3
1136,4868,3
1142,1184,3
1142,12057,3
1144,1177,3
1156,4242,3
1173,3255,3
1173,10994,3
1177,10449,3
1211,1392,3
1211,10482,3
1214,1270,3
1223,3955,3
1223,6752,3
1225,9620,3
1229,1287,3
1229,5634,3
1240,7278,3
1242,15130,3
1243,2514,3
1245,1273,3
1253,1296,3
1254,6827,3
1255,1293,3
1255,2664,3
1265,3101,3
1267,1296,3
1280,3569,3
1282,4813,3
1302,1332,3
1309,10058,3
1314,4371,3
1317,6985,3
1320,1739,3
1321,2441,3
1323,1844,3
1326,3151,3
1327,2545,3
1330,2223,3
1338,6015,3
1339,2831,3
1342,8006,3
1342,8562,3
1347,2407,3
1352,1362,3
1352,9744,3
1365,5990,3
1368,2902,3
1370,1666,3
1381,11282,3
1384,2928,3
1394,2816,3
1398,2315,3
1398,7390,3
1401,2438,3
1413,1544,3
1415,2761,3
1424,10454,3
1438,3097,3
1445,1499,3
1449,6322,3
1451,11599,3
1452,8664,3
1458,4630,3
1465,13038,3
1470,7586,3
1475,8290,3
1493,9333,3
1499,12089,3
1502,2691,3
1502,3587,3
1509,1555,3
1525,10250,3
1554,1766,3
1561,6532,3
1571,2601,3
1583,7023,3
1587,3940,3
1592,1819,3
1598,1599,3
1609,3597,3
1611,3155,3
1613,2068,3
1616,3642,3
1616,4534,3
1622,5698,3
1624,2530,3
1637,9046,3
1637,10756,3
1637,10779,3
1651,2710,3
1651,5200,3
1673,9914,3
1681,2681,3
1685,11699,3
1697,4809,3
1700,9318,3
1701,6051,3
1719,9953,3
1722,2260,3
1722,2404,3
1726,6218,3
1727,4164,3
1747,4054,3
1766,6585,3
1769,3367,3
1769,9539,3
1770,1773,3
1772,8702,3
1774,7321,3
1780,8411,3
1782,8595,3
1788,8661,3
1801,3385,3
1801,4255,3
1811,4772,3
1816,1893,3
1824,9166,3
1826,3208,3
1828,6009,3
1836,7777,3
1850,15180,3
1853,5448,3
1866,2760,3
1876,3735,3
1882,1886,3
1884,1897,3
1886,3197,3
1892,8747,3
1901,1943,3
1903,1909,3
1914,1920,3
1923,1949,3
1926,1965,3
1926,1995,3
1929,1988,3
1932,1976,3
1933,1986,3
1934,1962,3
1940,1948,3
1949,1963,3
1952,1959,3
1953,1957,3
1954,3239,3
1960,1963,3
1976,2491,3
1977,6099,3
1977,8434,3
1984,3623,3
2026,5719,3
2026,9192,3
2030,2101,3
2030,8234,3
2033,2495,3
2033,3312,3
2035,8038,3
2041,11829,3
2051,2323,3
2055,14008,3
2064,7197,3
2065,4056,3
2068,6434,3
2069,8660,3
2093,3321,3
2094,2392,3
2104,2197,3
2106,2641,3
2106,3154,3
2112,11756,3
2119,3336,3
2123,9356,3
2125,2183,3
2134,3237,3
2134,7697,3
2145,3370,3
2153,3483,3
2155,5742,3
2164,7645,3
2213,2294,3
2215,2234,3
2217,2292,3
2222,2281,3
2224,8995,3
2225,2239,3
2228,2270,3
2239,7550,3
2245,2251,3
2247,6205,3
2255,2290,3
2256,13957,3
2259,11536,3
2260,4522,3
2261,3524,3
2264,6794,3
2281,4248,3
2293,3679,3
2294,9482,3
2299,2655,3
2306,6236,3
2327,4314,3
2350,7114,3
2353,6508,3
2358,8706,3
2379,5137,3
2396,6666,3
2400,4772,3
2400,10581,3
2404,3148,3
2410,3505,3
2412,2417,3
2415,3187,3
2415,6560,3
2431,3102,3
2432,3637,3
2432,8045,3
2441,10988,3
2443,9283,3
2446,7652,3
2446,8837,3
2479,5731,3
2480,7624,3
2484,3651,3
2485,9061,3
2489,3637,3
2489,3700,3
2491,3205,3
2492,3505,3
2504,2598,3
2505,6595,3
2508,8841,3
2513,10645,3
2516,2569,3
2517,2574,3
2518,8614,3
2519,7093,3
2521,11699,3
2522,12604,3
2529,10850,3
2531,2534,3
2545,2793,3
2571,8427,3
2588,8698,3
2604,11483,3
2604,12653,3
2606,2663,3
2608,2640,3
2627,2636,3
2636,6929,3
2639,6733,3
2642,2702,3
2647,2686,3
2651,9929,3
2652,8262,3
2667,3556,3
2675,6080,3
2676,3994,3
2678,3102,3
2683,4152,3
2693,6733,3
2693,9610,3
2699,8099,3
2702,9131,3
2734,3041,3
2765,10764,3
2766,8030,3
2769,4329,3
2797,9513,3
2802,8255,3
2811,6036,3
2842,3288,3
2856,11495,3
2861,6987,3
2863,2923,3
2863,10470,3
2869,5918,3
2886,6942,3
2902,10454,3
2904,3587,3
2908,2993,3
2911,7575,3
2929,2997,3
2930,11600,3
2932,5042,3
2937,5731,3
2941,6044,3
2942,5760,3
2959,5476,3
2964,3883,3
2965,12634,3
2968,4069,3
2971,4154,3
2973,10358,3
