passengerId1,passengerId2,flightCount
191,4451,7
356,8446,7
382,10702,7
1911,1999,7
2150,7640,7
3104,3180,7
4364,8194,7
4541,10128,7
5423,5478,7
5458,5466,7
5545,5959,7
6860,6879,7
7039,7872,7
226,3157,7
234,269,7
768,791,7
1288,2754,7
2223,2273,7
2243,3953,7
2531,2567,7
3573,10334,7
3665,10512,7
4022,4071,7
4939,6460,7
5423,5498,7
6136,8427,7
6208,8684,7
6832,6889,7
7508,8350,7
11868,11885,7
391,9954,7
930,2959,7
942,5459,7
1363,1866,7
1447,5100,7
1641,10313,7
2458,2498,7
2532,7579,7
2937,2975,7
3278,8209,7
3503,8353,7
4816,11225,7
4899,13194,7
5766,5989,7
5978,5997,7
6016,6096,7
7209,7327,7
7395,13668,7
8165,11275,7
8754,8758,7
9057,9069,7
10322,10397,7
529,595,7
529,4142,7
1143,1491,7
1169,3527,7
1351,2949,7
1484,2789,7
1562,10758,7
1678,6783,7
1723,8258,7
1769,9068,7
2556,5792,7
2588,2964,7
2857,5584,7
3029,11296,7
3071,3077,7
3278,5668,7
3432,5696,7
3666,7118,7
4059,4353,7
5414,5448,7
10095,11225,7
10535,10536,7
625,7605,7
750,758,7
1506,3916,7
1635,5789,7
2076,7612,7
2601,6160,7
3488,9636,7
4025,4080,7
5522,9066,7
6016,6047,7
7560,7898,7
10334,10349,7
10616,10899,7
443,3527,7
556,9063,7
611,11483,7
761,792,7
1034,2760,7
1347,2279,7
1635,2857,7
1635,7866,7
1673,1860,7
1696,4083,7
1822,3064,7
1884,3544,7
4972,5240,7
6049,6077,7
6750,7039,7
8402,8403,7
10764,10796,7
915,1482,7
915,2783,7
975,2906,7
1321,7636,7
1917,1938,7
2000,3322,7
2759,6064,7
7099,9994,7
8904,8979,7
382,4034,7
392,4820,7
822,894,7
1479,1498,7
1677,3093,7
1956,1967,7
2489,4781,7
2556,5946,7
2857,8190,7
3576,5481,7
3618,7560,7
4665,4671,7
5869,6338,7
6622,6668,7
6987,7679,7
10806,10899,7
14011,14018,7
167,3589,7
407,4025,7
930,2969,7
1246,5812,7
2231,4435,7
2910,7064,7
3590,7082,7
3925,6730,7
4010,6987,7
5380,13781,7
5416,5490,7
5989,6418,7
7373,9068,7
10702,10796,7
11811,11812,7
366,1023,7
712,749,7
813,2482,7
901,5482,7
1389,2926,7
1413,10497,7
1666,2717,7
1822,10716,7
2068,4450,7
2258,10357,7
2620,5912,7
3015,3041,7
3286,4552,7
4012,4017,7
4017,4066,7
4444,8024,7
4774,8729,7
5596,6773,7
7605,8158,7
7859,8835,7
8006,8257,7
8132,8190,7
355,392,7
625,1208,7
855,3589,7
910,940,7
1464,2717,7
2035,11513,7
2728,2792,7
2759,4025,7
3078,5081,7
3590,8961,7
3967,3971,7
6584,8257,7
7543,7575,7
11914,11930,7
867,3707,7
1014,2655,7
1398,2441,7
1444,6050,7
1484,5498,7
1569,2608,7
2236,2279,7
2408,10196,7
2926,7820,7
3278,3503,7
3589,7162,7
4285,4554,7
4373,5494,7
4674,6064,7
5465,5635,7
6084,10346,7
7507,10975,7
8552,11572,7
9453,9482,7
10701,10796,7
10899,10900,7
255,275,7
752,3493,7
773,795,7
901,1432,7
930,2939,7
1505,3223,7
1591,5111,7
2323,8045,7
3330,3590,7
3580,3588,7
3889,4871,7
4359,4384,7
4945,8851,7
6001,6047,7
6729,7560,7
8427,9992,7
9421,11280,7
183,10248,7
382,7209,7
382,10785,7
1200,3965,7
1356,1393,7
1576,1598,7
1576,2674,7
2570,2576,7
2773,3576,7
2857,5482,7
4034,10786,7
4364,7579,7
4541,9766,7
4737,11280,7
4774,5522,7
4876,10238,7
5522,7560,7
6016,6064,7
8271,9445,7
8521,8544,7
9505,9507,7
11136,11158,7
231,264,7
392,9700,7
727,795,7
1007,1044,7
1343,6783,7
1544,8146,7
1572,1586,7
1572,4430,7
2201,6447,7
3405,3734,7
3576,6017,7
4009,4025,7
8057,13571,7
10346,10368,7
11914,11923,7
334,1038,7
382,4820,7
975,4042,7
1548,1586,7
1747,10022,7
2378,11074,7
2460,2464,7
2886,8411,7
3367,7540,7
4441,5100,7
4674,4690,7
4774,10756,7
5612,5620,7
6016,6077,7
6758,9381,7
7220,10396,7
7543,7550,7
10334,10397,7
11923,11965,7
42,4685,7
446,926,7
606,625,7
624,3157,7
1613,8007,7
1666,4080,7
2550,5100,7
2588,8810,7
2776,8158,7
5509,5584,7
6001,6069,7
6017,6047,7
6039,6096,7
7679,10017,7
8117,8149,7
8213,8245,7
10365,10512,7
11136,11180,7
95,7605,7
183,10067,7
258,8257,7
288,3801,7
706,791,7
762,764,7
975,1314,7
1635,3503,7
2273,2295,7
2993,5771,7
3519,3536,7
3758,6972,7
4969,6897,7
5779,5923,7
6024,6053,7
6805,7810,7
7711,7844,7
13560,13594,7
211,3104,7
255,299,7
1666,4066,7
1747,4917,7
2407,2437,7
2717,4399,7
2886,6020,7
4016,4316,7
4082,4089,7
4814,4876,7
5509,7872,7
5525,5589,7
8211,11416,7
9540,11587,7
407,1464,7
1012,3967,7
2294,4607,7
2867,4316,7
3975,3995,7
4025,4052,7
5076,5092,7
6071,6077,7
6071,6096,7
7209,9645,7
10112,10862,7
11923,11930,7
18,3177,7
247,3477,7
264,9357,7
855,10833,7
1046,1538,7
2264,2288,7
3078,8006,7
3343,4319,7
3576,6047,7
4011,4052,7
4017,4309,7
4607,4682,7
5429,5431,7
6075,6096,7
6729,7898,7
7002,7327,7
7605,8353,7
10596,11808,7
12881,12899,7
324,354,7
1635,7872,7
2345,2945,7
2489,5696,7
2789,4083,7
3367,5760,7
4983,6447,7
5586,5592,7
10334,10396,7
210,1762,7
211,255,7
366,1001,7
719,727,7
1715,4451,7
2024,8729,7
2212,2273,7
2588,8057,7
2783,4364,7
3589,10350,7
4309,4339,7
5096,7825,7
5101,8552,7
5411,5423,7
5757,12244,7
8037,8411,7
9906,9954,7
10802,13365,7
205,299,7
368,701,7
712,7721,7
989,1396,7
1189,5002,7
1849,9014,7
2427,2467,7
2640,2690,7
4713,10460,7
4774,7209,7
4969,5443,7
5356,7520,7
5546,9098,7
5634,9101,7
6039,6071,7
6113,9522,7
7082,7820,7
10313,10371,7
12947,12948,7
398,2960,7
1437,2967,7
2255,2263,7
2554,2573,7
2906,3330,7
4774,10326,7
5503,7560,7
5769,6001,7
6077,6893,7
6338,6507,7
6855,6898,7
7099,13571,7
7995,9171,7
13557,13594,7
215,684,7
901,7605,7
2484,2496,7
2926,7866,7
3527,4593,7
4009,4059,7
4044,4053,7
4053,4083,7
4084,4092,7
4264,4656,7
5509,7866,7
7162,9282,7
7605,8289,7
7832,9600,7
8030,10203,7
8158,8190,7
10015,10024,7
866,4092,7
1078,3930,7
1573,3970,7
2024,4774,7
2268,2288,7
2511,4388,7
2905,4344,7
2939,5989,7
3102,6930,7
4035,4072,7
6023,6051,7
6548,9055,7
6813,8209,7
8007,8093,7
9282,9522,7
9466,10767,7
9874,10325,7
10719,10796,7
53,2075,7
649,2105,7
1337,5498,7
1447,4209,7
1829,4070,7
2588,13571,7
2789,4012,7
2906,7605,7
3576,4316,7
4013,4373,7
4023,4366,7
4685,7661,7
6049,6069,7
6725,6857,7
10325,10373,7
187,5572,7
435,10478,7
524,1449,7
1966,11296,7
2911,2912,7
3503,7605,7
3536,3571,7
4553,4852,7
4611,4630,7
4820,5330,7
5490,8411,7
5907,5919,7
6548,7429,7
8961,10346,7
8965,8969,7
9942,11858,7
334,392,7
435,5747,7
905,940,7
905,4092,7
928,1314,7
930,1818,7
1208,5423,7
1432,2906,7
1475,3021,7
1715,9645,7
1982,9620,7
2294,6855,7
2776,7872,7
2906,5482,7
2939,8411,7
2945,8729,7
3528,3575,7
3906,3916,7
4032,4040,7
4275,5356,7
4627,5509,7
5481,6809,7
6437,12906,7
9331,9395,7
382,1849,7
394,2569,7
649,3493,7
1635,3093,7
1860,4827,7
2245,2248,7
2759,6047,7
2910,2985,7
3187,4202,7
4359,4591,7
4496,4650,7
4983,8093,7
5101,7661,7
6039,6075,7
9645,9700,7
10409,10449,7
75,1966,7
258,2544,7
688,3123,7
712,13564,7
731,758,7
959,2734,7
997,3120,7
1254,6447,7
1371,4042,7
1696,4080,7
1696,4339,7
1977,13620,7
2197,2199,7
2378,11046,7
3122,3193,7
3177,4627,7
3278,10368,7
4125,5073,7
5310,5319,7
5411,8158,7
6848,6884,7
8948,8960,7
9777,10536,7
61,148,7
211,223,7
288,8165,7
362,392,7
364,763,7
529,2723,7
1013,1031,7
1598,1617,7
1613,5795,7
1769,7373,7
2262,4253,7
2325,2910,7
2789,4009,7
3005,3024,7
3149,3184,7
3702,5161,7
4012,4025,7
4013,4053,7
4016,4373,7
4353,4364,7
4914,4967,7
5530,5560,7
6001,6049,7
6729,9645,7
8838,9227,7
17,2857,7
316,383,7
874,889,7
928,4316,7
993,3665,7
1966,8406,7
3507,3597,7
4052,4083,7
4713,4737,7
4820,6560,7
5744,5954,7
5978,7433,7
6418,8093,7
6447,8158,7
6591,11211,7
8403,8485,7
385,774,7
477,2993,7
727,773,7
910,993,7
993,11807,7
1041,5696,7
1314,2783,7
1423,1451,7
2467,2498,7
2759,4399,7
4209,4441,7
4213,7172,7
4823,6053,7
5416,5484,7
7243,8048,7
7605,7866,7
7919,9777,7
8810,11211,7
167,9258,7
187,2492,7
275,606,7
1389,2857,7
1413,4363,7
1696,4009,7
3576,4990,7
3590,7868,7
4010,4318,7
4249,5482,7
4329,4377,7
4609,4988,7
8810,8871,7
9340,9366,7
10509,10550,7
11917,11957,7
684,3123,7
1055,7700,7
1692,3940,7
2569,4854,7
3249,3536,7
3544,4607,7
3603,3698,7
4627,6418,7
4854,7744,7
9252,10858,7
258,6827,7
274,293,7
364,760,7
1321,9977,7
1538,4552,7
1608,5927,7
1772,7209,7
3837,9271,7
3937,4988,7
4009,4053,7
4017,4080,7
5942,9755,7
8684,9359,7
10819,10900,7
183,7721,7
398,4850,7
407,4316,7
816,1338,7
827,889,7
1099,11326,7
2068,10509,7
2443,2497,7
2867,4395,7
3237,3443,7
5572,8824,7
5724,5771,7
5748,10024,7
6113,10833,7
10767,10796,7
11099,13620,7
11136,11175,7
374,1056,7
381,749,7
712,750,7
740,1001,7
926,9505,7
1637,2012,7
2024,8260,7
2437,2498,7
3286,7243,7
3503,8209,7
3829,3875,7
4249,8190,7
4982,5497,7
4983,6418,7
5212,13571,7
6064,6077,7
6908,6927,7
7866,8353,7
9044,9098,7
95,5482,7
248,3180,7
274,606,7
366,1053,7
381,1025,7
382,6729,7
477,1817,7
631,3385,7
821,5866,7
2294,2773,7
2462,8389,7
2531,2570,7
2567,2573,7
3519,8197,7
4016,4025,7
4611,4696,7
5423,5448,7
7820,8353,7
8262,8729,7
8674,12841,7
9252,13215,7
10089,11225,7
388,1089,7
683,5377,7
762,792,7
1482,2759,7
1484,1696,7
1735,4135,7
2097,6783,7
2509,4903,7
2516,5962,7
5021,11871,7
7243,9874,7
8406,11276,7
8871,12298,7
363,8101,7
556,11275,7
940,979,7
1314,2969,7
2201,5533,7
2492,3173,7
2575,4850,7
3746,3772,7
4034,7560,7
5414,5432,7
6049,6075,7
6447,8093,7
13627,13638,7
364,724,7
371,5530,7
469,1641,7
763,1053,7
855,10616,7
1053,6447,7
1666,4339,7
2518,3608,7
2886,5795,7
2935,3589,7
2965,2996,7
3507,3575,7
4451,10778,7
4700,4904,7
5643,12506,7
7568,7600,7
9376,9380,7
11562,12552,7
660,692,7
926,9366,7
1240,4070,7
1276,4494,7
1332,2988,7
1417,8590,7
1587,3930,7
1613,8089,7
1769,5905,7
2407,2458,7
2941,4066,7
3021,9282,7
3090,4170,7
3175,8960,7
5755,5766,7
8017,10616,7
8609,8808,7
12553,12586,7
760,9703,7
804,888,7
1020,2967,7
1464,11275,7
2108,4689,7
2123,3154,7
2426,2480,7
2447,2492,7
2717,2773,7
2867,4388,7
4017,4373,7
4364,4584,7
5683,9619,7
5919,5982,7
7099,8057,7
7820,8209,7
8519,8584,7
8961,13160,7
10015,10089,7
127,2109,7
732,4321,7
1337,2941,7
1464,7507,7
1884,6047,7
2568,3123,7
4017,4025,7
4316,4353,7
5207,5283,7
5380,11450,7
6777,9997,7
6814,6829,7
11198,13620,7
11472,11946,7
12747,12771,7
311,380,7
382,7898,7
652,2182,7
690,3117,7
760,1001,7
1287,1561,7
1484,4395,7
2354,5522,7
2939,4316,7
2973,10368,7
3330,5911,7
3940,3991,7
4017,4083,7
4339,4353,7
4850,7799,7
7629,7645,7
8073,8089,7
8165,9063,7
8671,10308,7
10313,10397,7
13620,13669,7
75,3361,7
368,1056,7
734,1045,7
1389,10334,7
1493,8045,7
1769,5533,7
2294,4412,7
2407,2498,7
2567,3913,7
3064,7560,7
3078,9057,7
3153,3286,7
3590,8209,7
4011,4025,7
4056,7919,7
4338,8251,7
4850,6813,7
5426,5499,7
5653,7902,7
6047,6049,7
7872,8353,7
8006,8562,7
8960,8979,7
10727,10731,7
10727,10737,7
11930,11939,7
12144,12862,7
183,9540,7
364,740,7
901,3330,7
1074,3309,7
1511,3486,7
1554,2088,7
2035,2088,7
2072,2075,7
3367,6447,7
6061,6084,7
6800,12531,7
7082,7872,7
7809,8912,7
9258,10350,7
9359,9369,7
10371,10397,7
446,9505,7
494,1252,7
1323,2941,7
1337,5746,7
1591,5212,7
1591,7661,7
1678,8579,7
1849,2231,7
2412,2485,7
2501,5792,7
3576,4412,7
4056,5016,7
4318,4337,7
4969,6870,7
5233,6289,7
7120,7172,7
11914,11965,7
215,610,7
392,2231,7
625,7662,7
939,957,7
1715,1849,7
2068,8501,7
2090,5503,7
2776,7662,7
2886,6447,7
3226,5686,7
3576,6064,7
4567,10446,7
5711,5766,7
5954,5964,7
6060,6084,7
6962,6972,7
7082,7866,7
8471,8662,7
324,395,7
362,759,7
394,4854,7
806,889,7
1505,3117,7
1917,8048,7
2759,4969,7
3590,8353,7
4737,5653,7
5009,9862,7
5101,11211,7
5419,5421,7
5426,5448,7
5438,8030,7
5668,8411,7
5748,9421,7
6017,6049,7
8810,12323,7
603,679,7
928,4399,7
1208,7662,7
1871,1872,7
2734,5771,7
3503,6447,7
4059,4083,7
4217,4223,7
4309,4395,7
4917,10095,7
5410,5483,7
5423,7866,7
5522,9645,7
5724,5734,7
5795,8461,7
6017,6077,7
6689,7418,7
9028,9083,7
9359,9395,7
9954,11687,7
1826,2610,7
1837,2743,7
2294,4990,7
3343,10740,7
3735,8190,7
4337,4364,7
5111,10067,7
5238,6515,7
5491,6063,7
5800,5978,7
10701,10714,7
191,7560,7
258,8006,7
266,2570,7
309,774,7
727,774,7
975,6097,7
1012,1252,7
1635,3330,7
3292,3330,7
3802,9098,7
5922,5978,7
6874,6889,7
556,3677,7
1532,2527,7
2468,2490,7
2717,4025,7
3223,8519,7
4249,5789,7
4395,4700,7
5432,5448,7
5443,6017,7
6548,6987,7
7068,8146,7
7507,11957,7
8006,9271,7
11376,12088,7
92,6084,7
368,724,7
1246,7349,7
1423,1452,7
1884,4412,7
1955,9324,7
2294,6870,7
2941,4044,7
3120,5771,7
3286,8048,7
3802,4283,7
3902,6372,7
4170,9522,7
4689,6053,7
5464,5498,7
5538,8803,7
6013,8445,7
7347,7727,7
7995,9653,7
13221,13249,7
320,367,7
954,4090,7
1464,3677,7
1591,13296,7
1635,6813,7
2097,10758,7
2685,4972,7
3741,10107,7
3968,3988,7
4223,4248,7
4449,5683,7
4682,4904,7
4690,4700,7
5440,6069,7
5977,6827,7
6047,6064,7
6084,10368,7
10083,10394,7
12323,12338,7
313,1043,7
497,3187,7
704,792,7
761,797,7
979,993,7
1673,9127,7
1860,4917,7
2101,2988,7
3090,8596,7
3590,7662,7
4046,4321,7
4249,10352,7
8904,8960,7
382,3618,7
663,1940,7
1034,1272,7
1903,1918,7
1943,1982,7
2068,9833,7
2262,2378,7
2789,4011,7
2926,7872,7
3330,7605,7
3655,3661,7
5503,9066,7
6064,6096,7
6591,7832,7
6733,8556,7
7550,7575,7
211,10346,7
241,2174,7
701,1023,7
1243,1298,7
1475,6447,7
1568,2256,7
2024,2345,7
3571,3578,7
4020,4046,7
4209,5100,7
5411,7872,7
6047,6071,7
8441,8961,7
258,9068,7
293,1287,7
511,10539,7
1818,2867,7
1946,1951,7
1963,1982,7
2024,6560,7
2068,8579,7
2201,8584,7
2241,2271,7
2404,2429,7
2560,3385,7
2717,4016,7
2773,3544,7
2968,2969,7
3436,3491,7
4376,4377,7
4689,4823,7
4707,4749,7
6294,7820,7
9179,11847,7
9482,10110,7
11922,11938,7
157,11368,7
174,3002,7
772,1053,7
913,961,7
1042,1095,7
1608,5793,7
1646,8209,7
1696,2511,7
1943,1963,7
1977,7710,7
2024,2354,7
2068,4552,7
2504,4541,7
4046,4092,7
4339,5456,7
5048,5076,7
5440,6071,7
8679,10833,7
9046,9480,7
10439,10454,7
215,650,7
407,4053,7
479,486,7
758,773,7
821,873,7
1865,5798,7
2097,8579,7
2264,2281,7
4070,5096,7
4309,4399,7
4329,4852,7
5435,5479,7
5468,5490,7
6030,9049,7
6507,6523,7
7593,11571,7
205,293,7
213,222,7
901,8190,7
975,2941,7
2404,2406,7
2532,4217,7
3169,4421,7
3440,3461,7
3507,3528,7
3934,9225,7
4009,4013,7
4584,5016,7
5404,5429,7
6069,6896,7
7677,7679,7
7859,10243,7
8024,8045,7
8190,8289,7
8808,9300,7
10313,10334,7
218,2153,7
407,1482,7
477,997,7
749,750,7
758,1053,7
1332,2743,7
1817,2734,7
2408,4450,7
2717,4053,7
3090,6113,7
3702,3787,7
3837,8596,7
4316,4364,7
4502,8579,7
4614,4690,7
5002,5041,7
5002,10112,7
5432,5436,7
5777,5795,7
8960,8969,7
10024,10095,7
12841,12881,7
292,3440,7
366,3493,7
1164,9063,7
1247,2563,7
2271,3528,7
2354,7209,7
2857,3503,7
2857,9101,7
3361,5277,7
4025,4066,7
4645,4655,7
5443,6063,7
6897,6898,7
9201,9298,7
157,9404,7
1246,9063,7
1250,2886,7
1818,2717,7
2511,2783,7
2581,4496,7
3278,7872,7
3537,3540,7
3576,4607,7
3677,7507,7
3930,6860,7
4542,4554,7
5533,7747,7
6016,6069,7
6560,8729,7
7209,7560,7
7747,8562,7
8983,8995,7
9127,9495,7
446,4614,7
1314,1482,7
1343,2965,7
1903,3370,7
2544,7747,7
2867,5464,7
2926,7868,7
3466,9586,7
4034,4451,7
4331,4398,7
5564,6946,7
5942,7506,7
6001,6017,7
6836,6896,7
9712,11332,7
1078,6084,7
3104,3162,7
4010,7679,7
4016,4053,7
4016,4353,7
4969,6063,7
5456,6010,7
6036,8045,7
6532,9749,7
8030,10234,7
174,497,7
392,5522,7
764,792,7
855,9258,7
1403,1423,7
1484,4399,7
1666,1818,7
1715,4774,7
2026,3700,7
2728,2773,7
4645,4673,7
4737,6208,7
5706,5954,7
6394,11376,7
7661,9540,7
9057,9068,7
9784,9793,7
12203,12210,7
211,274,7
355,362,7
385,731,7
740,1095,7
905,5544,7
928,4042,7
1337,9324,7
1393,2644,7
1403,9053,7
1576,2655,7
1818,1849,7
2323,9769,7
3223,8006,7
3432,4217,7
4384,4398,7
4627,8411,7
5509,7662,7
5769,5771,7
9977,10536,7
255,274,7
605,677,7
1014,2699,7
1078,2926,7
1576,2699,7
1822,3618,7
2464,2478,7
2511,4316,7
2567,3924,7
2600,3104,7
2719,3466,7
2867,4042,7
3295,3527,7
4170,8584,7
4364,4373,7
4674,6853,7
5311,5361,7
5731,5779,7
6882,10573,7
9331,9359,7
9758,9777,7
10701,10719,7
42,13296,7
157,1266,7
724,1095,7
727,739,7
760,761,7
1808,1865,7
2106,2112,7
2251,6084,7
2548,8763,7
2567,2570,7
3101,4897,7
6063,6077,7
6069,6827,7
8158,9874,7
8986,8995,7
183,13564,7
204,3152,7
374,1001,7
716,1023,7
752,2700,7
774,2074,7
1696,2783,7
1696,4364,7
1884,3576,7
2088,3293,7
3735,5482,7
6064,6069,7
7834,8514,7
7951,9954,7
42,7661,7
338,5143,7
2406,2429,7
3527,3572,7
4010,4057,7
5482,7866,7
5668,8089,7
6027,12301,7
7560,10764,7
7866,8190,7
8584,8679,7
10512,11807,7
10975,11275,7
11020,11072,7
311,344,7
441,7868,7
582,11948,7
1464,2867,7
2588,6591,7
3093,7868,7
3418,8190,7
3477,6418,7
4737,5748,7
5793,5927,7
6039,6049,7
6987,9659,7
9522,9598,7
72,3629,7
269,5416,7
364,716,7
1849,4451,7
2182,3226,7
2185,8010,7
3295,3963,7
3875,11527,7
6039,6077,7
6208,6293,7
7759,7774,7
11834,13753,7
13846,13872,7
184,3120,7
378,1035,7
716,758,7
734,760,7
1651,13636,7
1753,5240,7
2231,4451,7
2588,10938,7
2905,2972,7
2939,4053,7
3537,3589,7
4217,7579,7
4685,13249,7
4746,8167,7
6017,6809,7
8961,10368,7
10368,10377,7
10701,10767,7
11290,11353,7
855,7162,7
1208,7082,7
3112,3243,7
4034,8983,7
5319,5370,7
5754,7661,7
5795,5911,7
6047,6096,7
7502,10576,7
8501,10509,7
11930,11965,7
95,8190,7
147,1444,7
360,362,7
701,734,7
876,888,7
1196,6764,7
1464,4012,7
1482,2789,7
1624,1638,7
3544,6077,7
4017,4353,7
4671,4927,7
5412,5466,7
5959,5962,7
8552,8566,7
606,684,7
700,4850,7
751,1023,7
901,1635,7
1240,7451,7
1337,4395,7
1464,4080,7
2024,9645,7
2485,2497,7
2926,10396,7
2960,6813,7
5420,6004,7
5905,5959,7
6001,6987,7
8068,8411,7
10322,10349,7
42,5101,7
334,355,7
706,730,7
2345,8260,7
2969,5120,7
4052,4066,7
4674,5491,7
7162,7919,7
7872,8190,7
8025,12841,7
10414,10433,7
10701,10764,7
191,1849,7
631,4082,7
760,1053,7
997,2734,7
1164,11275,7
1808,1884,7
1966,2000,7
2264,2268,7
3293,6585,7
3734,6931,7
4025,4044,7
4627,5819,7
5101,8556,7
6047,6069,7
6063,6096,7
6733,8552,7
10043,11214,7
10322,10371,7
10576,10644,7
210,10591,7
915,2939,7
1200,13637,7
1378,5696,7
1428,5361,7
1637,8729,7
2068,7243,7
2204,2234,7
2223,2295,7
2354,8260,7
2528,2595,7
2545,2576,7
2773,6071,7
2886,8037,7
3503,7868,7
4373,6853,7
4656,4988,7
4674,5443,7
4728,8266,7
4827,10089,7
5432,5499,7
5989,6020,7
6050,6823,7
8348,10812,7
9359,9385,7
12244,12248,7
121,139,7
364,381,7
366,1095,7
704,797,7
1064,2532,7
1429,7590,7
1849,7560,7
2354,2945,7
2482,10368,7
3169,8132,7
4016,4083,7
5423,5668,7
5544,9098,7
9779,12088,7
366,1056,7
368,751,7
382,3064,7
724,758,7
1696,5458,7
1747,4675,7
2068,8048,7
2446,2486,7
4016,4044,7
4053,4066,7
4066,4353,7
4090,11416,7
5073,6983,7
5792,5922,7
6071,6075,7
6289,8197,7
7433,7476,7
8202,8232,7
172,2500,7
443,3940,7
755,797,7
1434,4774,7
1470,4272,7
3226,4314,7
3275,4121,7
4076,5096,7
4607,4700,7
4990,6069,7
5544,5668,7
7746,7770,7
14082,14087,7
274,3169,7
382,10764,7
627,7191,7
1208,2926,7
1208,8209,7
1569,5989,7
2124,2247,7
2222,2255,7
2225,3528,7
2905,2912,7
3735,8353,7
4412,4607,7
4451,9066,7
5012,7118,7
5048,5092,7
5795,8007,7
8904,8995,7
10701,10785,7
368,740,7
1014,2674,7
2945,8262,7
3651,3694,7
4025,4059,7
4451,10767,7
5414,5499,7
5482,7872,7
5494,6047,7
6051,8803,7
7756,8910,7
10322,10396,7
191,7898,7
215,248,7
809,826,7
953,5002,7
975,4395,7
1053,1244,7
1503,1576,7
1905,1993,7
2290,3560,7
2392,7418,7
2728,2781,7
3576,4942,7
4550,7645,7
4609,4903,7
5423,5431,7
5448,5499,7
5466,5479,7
5716,5767,7
6001,6096,7
9956,12195,7
12542,12557,7
13564,13571,7
382,1715,7
435,1563,7
2223,2236,7
3603,3679,7
4010,10017,7
4020,4057,7
4025,4083,7
4627,5596,7
5009,9600,7
7507,11275,7
8402,8411,7
374,727,7
468,2569,7
1057,1779,7
1651,11559,7
1715,7898,7
1747,8128,7
1818,2789,7
2544,4641,7
2789,4339,7
2939,4700,7
3112,4092,7
3278,7866,7
3611,3663,7
3911,3994,7
4012,4052,7
4339,4373,7
5456,5468,7
5634,8556,7
5668,6242,7
5748,8684,7
6729,9066,7
9363,9366,7
732,1244,7
1378,6548,7
1616,2780,7
2544,8596,7
5761,5771,7
6064,6071,7
14011,14060,7
92,1189,7
288,631,7
374,1023,7
1034,1608,7
1347,1398,7
1482,1666,7
1484,4316,7
1637,2945,7
1774,2101,7
2437,5021,7
2789,4364,7
3093,7605,7
3120,5734,7
3544,5443,7
4384,8350,7
6049,6063,7
8562,9271,7
751,1095,7
1678,10758,7
2108,2174,7
2926,8353,7
3064,4451,7
3561,4407,7
4285,4945,7
5766,5911,7
8684,10024,7
13221,13296,7
809,873,7
1218,8595,7
2231,9066,7
2325,2335,7
2939,4339,7
2969,5416,7
3880,13731,7
5116,10460,7
5401,5421,7
5443,6064,7
6043,7611,7
6571,10057,7
7002,7094,7
9282,10833,7
9501,9511,7
11633,11686,7
248,299,7
288,9828,7
374,3493,7
392,5330,7
1343,4359,7
1947,9280,7
4013,4316,7
4917,10089,7
5096,6776,7
5201,12323,7
5411,7662,7
5789,7662,7
6063,6071,7
7656,11400,7
8348,9152,7
281,1389,7
398,10389,7
805,822,7
1942,1954,7
2939,4009,7
3576,6063,7
3677,10975,7
4016,4066,7
4674,6039,7
4881,9810,7
5015,5073,7
5490,8037,7
6242,6294,7
6344,8420,7
10024,10089,7
10327,10353,7
231,271,7
374,2635,7
712,12323,7
913,979,7
953,10465,7
1666,4012,7
1740,5920,7
2412,2497,7
2511,2789,7
2926,7605,7
3361,11296,7
3503,5423,7
3798,8818,7
4814,4850,7
5096,6777,7
5330,9700,7
5412,5479,7
5416,5468,7
5436,5448,7
6809,6855,7
6908,6930,7
8363,8775,7
688,4487,7
1034,2780,7
1505,3090,7
2294,2759,7
2354,8262,7
4034,6729,7
4468,7662,7
4774,4820,7
8960,8986,7
9404,11368,7
9576,9738,7
959,3120,7
1444,4069,7
1548,1598,7
1812,10795,7
2262,3573,7
2437,2458,7
2460,2478,7
2684,7624,7
2861,8268,7
5016,8194,7
5668,5795,7
5748,5755,7
5769,5966,7
6069,6077,7
6453,6478,7
7602,7605,7
7813,7890,7
8684,10015,7
479,3090,7
762,797,7
1378,7076,7
1747,10089,7
1943,1994,7
2743,2769,7
2867,5486,7
3544,6096,7
5093,7837,7
5212,8057,7
8411,8485,7
9665,9676,7
205,215,7
211,5737,7
382,9066,7
592,5812,7
945,2905,7
1464,4009,7
1801,1819,7
2425,2469,7
2469,2500,7
2504,9924,7
2886,8068,7
2939,6447,7
2945,4774,7
3361,8406,7
3451,6261,7
4449,9620,7
6075,6077,7
6480,8824,7
7002,10954,7
7076,8424,7
7560,10785,7
9495,11221,7
11136,11183,7
92,2068,7
334,360,7
652,3148,7
798,3238,7
904,938,7
1016,5671,7
1052,7765,7
1598,2655,7
2354,8729,7
2669,2672,7
2945,8260,7
3382,13900,7
3413,3436,7
4047,6591,7
4059,4373,7
4353,5446,7
5080,7899,7
6017,6075,7
8679,10576,7
10349,10396,7
13221,13272,7
255,266,7
625,3330,7
740,1023,7
910,2802,7
2941,4011,7
3910,12299,7
4090,8211,7
6001,6077,7
6069,6075,7
6813,7082,7
9376,10267,7
9575,9592,7
9779,11376,7
92,4283,7
183,12323,7
352,383,7
443,1662,7
751,1053,7
1464,4364,7
1666,4083,7
1947,1970,7
2354,4820,7
2548,9994,7
4412,4942,7
4650,4778,7
5201,6733,7
7039,8289,7
10328,10331,7
1328,1381,7
